  24.40000,  32.67532,  32.70624,  32.63615,  32.31772,  31.10467
  24.50000,  32.68543,  32.71648,  32.64616,  32.32690,  31.11202
  24.60000,  32.69558,  32.72677,  32.65621,  32.33611,  31.11937
  24.70000,  32.70578,  32.73710,  32.66631,  32.34535,  31.12674
  24.80000,  32.71602,  32.74747,  32.67645,  32.35462,  31.13412
  24.90000,  32.72631,  32.75789,  32.68663,  32.36393,  31.14151
  25.00000,  32.73663,  32.76836,  32.69685,  32.37326,  31.14891
  25.10000,  32.74701,  32.77886,  32.70712,  32.38262,  31.15632
  25.20000,  32.75742,  32.78942,  32.71743,  32.39202,  31.16375
  25.30000,  32.76788,  32.80001,  32.72778,  32.40145,  31.17119
  25.40000,  32.77839,  32.81065,  32.73817,  32.41091,  31.17864
  25.50000,  32.78894,  32.82133,  32.74860,  32.42040,  31.18610
  25.60000,  32.79953,  32.83205,  32.75908,  32.42993,  31.19358
  25.70000,  32.81016,  32.84281,  32.76960,  32.43949,  31.20106
  25.80000,  32.82084,  32.85362,  32.78016,  32.44909,  31.20856
  25.90000,  32.83156,  32.86447,  32.79076,  32.45871,  31.21608
  26.00000,  32.84232,  32.87536,  32.80140,  32.46838,  31.22360
  26.10000,  32.85312,  32.88629,  32.81209,  32.47807,  31.23114
  26.20000,  32.86396,  32.89726,  32.82281,  32.48781,  31.23869
  26.30000,  32.87485,  32.90827,  32.83357,  32.49757,  31.24626
  26.40000,  32.88577,  32.91931,  32.84438,  32.50737,  31.25384
  26.50000,  32.89674,  32.93040,  32.85522,  32.51721,  31.26143
  26.60000,  32.90774,  32.94153,  32.86610,  32.52708,  31.26904
  26.70000,  32.91878,  32.95269,  32.87702,  32.53699,  31.27666
  26.80000,  32.92987,  32.96389,  32.88798,  32.54693,  31.28429
  26.90000,  32.94099,  32.97512,  32.89897,  32.55691,  31.29194
  27.00000,  32.95214,  32.98639,  32.91000,  32.56692,  31.29960
  27.10000,  32.96334,  32.99769,  32.92107,  32.57697,  31.30728
  27.20000,  32.97457,  33.00903,  32.93217,  32.58705,  31.31497
  27.30000,  32.98583,  33.02040,  32.94331,  32.59717,  31.32268
